2022-10-20 22:22:29,897 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:22:29,928 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:22:29,928 - basicLogger - DEBUG - []
2022-10-20 22:24:09,006 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:24:09,015 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:24:09,032 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:24:09,032 - basicLogger - DEBUG - []
2022-10-20 22:24:09,040 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:24:09,040 - basicLogger - DEBUG - []
2022-10-20 22:24:09,040 - basicLogger - DEBUG - Updated statistics - Number of Ride Readings: 102

                    Number of HR Readings 20
 Max Speed Reading 5000
 Max HR Reading 200
2022-10-20 22:24:14,010 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:24:14,013 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:24:14,026 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:24:14,026 - basicLogger - DEBUG - []
2022-10-20 22:24:14,055 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:24:14,055 - basicLogger - DEBUG - []
2022-10-20 22:24:14,056 - basicLogger - DEBUG - Updated statistics - Number of Ride Readings: 102

                    Number of HR Readings 20
 Max Speed Reading 5000
 Max HR Reading 200
2022-10-20 22:25:51,376 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:25:51,383 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:25:51,397 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:25:51,397 - basicLogger - DEBUG - []
2022-10-20 22:25:51,405 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:25:51,405 - basicLogger - DEBUG - []
2022-10-20 22:25:51,405 - basicLogger - DEBUG - Updated statistics - Number of Ride Readings: 102

                    Number of HR Readings 20
 Max Speed Reading 5000
 Max HR Reading 200
